date;customer_ID;factura
2012-6;5447127;50.11
2012-6;5447128;49.54
2012-6;5447129;49.0
2012-6;5447130;49.0
2012-6;5447131;49.0
2012-6;5447132;49.0
2012-6;5447133;51.04
2012-6;5447134;49.0
2012-6;5447135;49.89
2012-6;5447136;49.0
2012-6;5447137;49.0
2012-6;5447139;49.0
2012-6;5447140;49.0
2012-6;5447141;49.0
2012-6;5447142;49.61
2012-6;5447143;49.0
2012-6;5447144;49.0
2012-6;5447145;49.0
2012-6;5447146;51.12
2012-6;5447147;49.79
2012-6;5447148;49.0
2012-6;5447149;49.0
2012-6;5447150;49.0
2012-6;5447151;49.64
2012-6;5447153;53.14
2012-6;5447155;50.73
2012-6;5447156;49.0
2012-6;5447157;49.0
2012-6;5447158;49.81
2012-6;5447159;52.66
2012-6;5447160;51.29
2012-6;5447161;53.27
2012-6;5447163;51.26
2012-6;5447164;49.0
2012-6;5447165;51.11
2012-6;5447166;50.39
2012-6;5447167;49.0
2012-6;5447168;49.81
2012-6;5447169;49.0
2012-6;5447170;49.0
2012-6;5447171;50.66
2012-6;5447172;49.0
2012-6;5447173;49.0
2012-6;5447174;50.16
2012-6;5447175;49.0
2012-6;5447176;49.0
2012-6;5447177;49.0
2012-6;5447178;49.0
2012-6;5447179;50.01
2012-6;5447180;49.0
2012-6;5447181;50.59
2012-6;5447182;49.0
2012-6;5447183;49.0
2012-6;5447184;49.0
2012-6;5447185;51.7
2012-6;5447186;53.47
2012-6;5447187;50.54
2012-6;5447188;51.23
2012-6;5447189;49.0
2012-6;5447190;49.0
2012-6;5447191;49.0
2012-6;5447192;49.68
2012-6;5447193;53.55
2012-6;5447195;50.03
2012-6;5447196;49.0
2012-6;5447197;49.0
2012-6;5447198;49.0
2012-6;5447199;49.03
2012-6;5447200;49.0
2012-6;5447201;51.22
2012-6;5447202;49.0
2012-6;5447203;49.0
2012-6;5447204;51.15
2012-6;5447205;50.61
2012-6;5447206;49.0
2012-6;5447208;49.0
2012-6;5447209;49.0
2012-6;5447210;49.0
2012-6;5447211;49.0
2012-6;5447212;49.0
2012-6;5447213;50.31
2012-6;5447214;50.62
2012-6;5447215;49.0
2012-6;5447216;49.0
2012-6;5447217;49.0
2012-6;5447218;49.0
2012-6;5447219;49.0
2012-6;5447220;49.0
2012-6;5447221;49.0
2012-6;5447222;49.0
2012-6;5447223;49.15
2012-6;5447224;49.32
2012-6;5447225;50.63
2012-6;5447226;49.0
2012-6;5447227;52.4
2012-6;5447229;49.0
2012-6;5447230;51.39
2012-6;5447231;49.24
2012-6;5447232;49.0
2012-6;5447233;49.0
2012-6;5447235;50.84
2012-6;5447236;50.26
2012-6;5447237;50.64
2012-6;5447238;50.1
2012-6;5447239;49.0
2012-6;5447240;49.0
2012-6;5447241;49.67
2012-6;5447242;51.39
2012-6;5447243;49.0
2012-6;5447244;49.0
2012-6;5447245;50.27
2012-6;5447246;50.04
2012-6;5447247;51.68
2012-6;5447248;50.31
2012-6;5447249;49.29
2012-6;5447250;49.0
2012-6;5447251;49.0
2012-6;5447252;52.96
2012-6;5447253;49.25
2012-6;5447254;50.27
2012-6;5447255;49.0
2012-6;5447256;53.48
2012-6;5447257;51.27
2012-6;5447258;49.63
2012-6;5447259;50.97
2012-6;5447260;49.0
2012-6;5447261;49.45
2012-6;5447262;49.0
2012-6;5447263;49.0
2012-6;5447264;49.9
2012-6;5447265;50.5
2012-6;5447266;52.78
2012-6;5447267;49.0
2012-6;5447268;49.0
2012-6;5447269;49.43
2012-6;5447270;49.0
2012-6;5447271;51.0
2012-6;5447272;49.0
2012-6;5447273;50.16
2012-6;5447274;49.25
2012-6;5447275;49.0
2012-6;5447276;50.31
2012-6;5447279;50.57
2012-6;5447280;49.0
2012-6;5447281;49.0
2012-6;5447282;49.0
2012-6;5447283;51.36
2012-6;5447284;49.63
2012-6;5447285;51.97
2012-6;5447286;52.65
2012-6;5447287;49.61
2012-6;5447288;50.45
2012-6;5447289;49.0
2012-6;5447290;49.0
2012-6;5447291;49.0
2012-6;5447292;49.0
2012-6;5447293;49.0
2012-6;5447294;49.67
2012-6;5447295;50.95
2012-6;5447296;51.22
2012-6;5447297;51.6
2012-6;5447298;50.21
2012-6;5447299;49.0
2012-6;5447300;49.0
2012-6;5447301;50.52
2012-6;5447302;49.64
2012-6;5447303;50.39
2012-6;5447304;51.99
2012-6;5447305;49.0
2012-6;5447307;49.0
2012-6;5447308;49.0
2012-6;5447309;49.0
2012-6;5447310;49.0
2012-6;5447311;49.0
2012-6;5447312;49.0
2012-6;5447313;50.37
2012-6;5447314;49.73
2012-6;5447315;49.0
2012-6;5447317;50.39
2012-6;5447318;49.0
2012-6;5447320;53.15
2012-6;5447321;49.0
2012-6;5447322;50.54
2012-6;5447323;49.05
2012-6;5447324;49.0
2012-6;5447325;49.0
2012-6;5447326;52.88
2012-6;5447327;49.0
2012-6;5447328;49.0
2012-6;5447329;53.74
2012-6;5447330;51.17
2012-6;5447331;50.33
2012-6;5447332;49.0
2012-6;5447333;49.0
2012-6;5447334;49.0
2012-6;5447335;49.0
2012-6;5447336;49.0
2012-6;5447337;51.95
2012-6;5447338;51.13
2012-6;5447339;49.0
2012-6;5447340;51.11
2012-6;5447341;50.61
2012-6;5447342;49.0
2012-6;5447343;50.71
2012-6;5447344;49.0
2012-6;5447345;49.0
2012-6;5447346;49.73
2012-6;5447347;49.15
2012-6;5447348;50.3
2012-6;5447349;49.0
2012-6;5447351;49.0
2012-6;5447352;49.0
2012-6;5447353;49.0
2012-6;5447354;49.92
2012-6;5447355;50.65
2012-6;5447356;50.79
2012-6;5447357;51.69
2012-6;5447358;49.0
2012-6;5447359;49.83
2012-6;5447360;49.0
2012-6;5447361;49.0
2012-6;5447362;49.06
2012-6;5447363;49.0
2012-6;5447365;50.54
2012-6;5447366;51.52
2012-6;5447367;51.53
2012-6;5447368;51.23
2012-6;5447369;49.0
2012-6;5447370;49.0
2012-6;5447371;49.0
2012-6;5447372;50.63
2012-6;5447373;49.0
2012-6;5447374;49.48
2012-6;5447375;50.0
2012-6;5447376;49.0
2012-6;5447377;49.49
2012-6;5447378;52.76
2012-6;5447379;49.96
2012-6;5447380;49.0
2012-6;5447381;49.0
2012-6;5447382;49.0
2012-6;5447383;49.84
2012-6;5447384;49.0
2012-6;5447385;51.19
2012-6;5447386;49.0
2012-6;5447387;49.82
2012-6;5447388;49.0
2012-6;5447390;49.0
2012-6;5447391;49.0
2012-6;5447392;50.74
2012-6;5447393;53.9
2012-6;5447394;51.03
2012-6;5447396;49.0
2012-6;5447397;51.33
2012-6;5447398;49.62
2012-6;5447399;49.0
2012-6;5447400;49.27
2012-6;5447401;49.0
2012-6;5447402;49.0
2012-6;5447403;49.0
2012-6;5447404;49.0
2012-6;5447405;49.21
2012-6;5447406;54.02
2012-6;5447408;49.76
2012-6;5447409;50.68
2012-6;5447410;50.9
2012-6;5447411;49.0
2012-6;5447413;49.0
2012-6;5447414;52.26
2012-6;5447415;50.04
2012-6;5447416;49.0
2012-6;5447417;49.0
2012-6;5447418;49.15
2012-6;5447419;51.31
2012-6;5447422;49.0
2012-6;5447423;49.0
2012-6;5447424;49.0
2012-6;5447425;49.0
2012-6;5447426;50.8
2012-6;5447427;51.12
2012-6;5447428;49.77
2012-6;5447429;49.0
2012-6;5447430;52.77
2012-6;5447431;49.0
2012-6;5447432;49.0
2012-6;5447433;51.35
2012-6;5447434;50.67
2012-6;5447435;49.0
2012-6;5447436;51.63
2012-6;5447437;49.83
2012-6;5447438;50.63
2012-6;5447439;49.0
2012-6;5447440;49.0
2012-6;5447441;49.0
2012-6;5447442;49.0
2012-6;5447443;49.91
2012-6;5447444;49.0
2012-6;5447445;49.0
2012-6;5447446;49.0
2012-6;5447447;49.0
2012-6;5447448;49.0
2012-6;5447450;50.86
2012-6;5447451;49.35
2012-6;5447452;50.36
2012-6;5447453;50.21
2012-6;5447454;49.0
2012-6;5447455;51.8
2012-6;5447457;49.46
2012-6;5447458;50.43
2012-6;5447459;49.0
2012-6;5447460;52.11
2012-6;5447461;49.0
2012-6;5447462;49.0
2012-6;5447463;49.67
2012-6;5447464;49.17
2012-6;5447465;49.59
2012-6;5447466;49.0
2012-6;5447467;49.0
2012-6;5447468;49.0
2012-6;5447469;49.82
2012-6;5447470;50.75
2012-6;5447471;49.0
2012-6;5447472;49.45
2012-6;5447473;49.0
2012-6;5447474;49.0
2012-6;5447475;49.24
2012-6;5447476;49.0
2012-6;5447477;49.0
2012-6;5447478;49.13
2012-6;5447479;50.2
2012-6;5447480;51.53
2012-6;5447481;50.36
2012-6;5447482;49.0
2012-6;5447483;49.0
2012-6;5447484;50.85
2012-6;5447485;53.84
2012-6;5447486;50.94
2012-6;5447487;49.0
2012-6;5447488;49.0
2012-6;5447489;49.0
2012-6;5447490;49.0
2012-6;5447491;51.11
2012-6;5447492;49.0
2012-6;5447493;49.0
2012-6;5447494;49.0
2012-6;5447495;49.48
2012-6;5447496;50.74
2012-6;5447497;50.4
2012-6;5447498;49.0
2012-6;5447499;49.85
2012-6;5447500;50.49
2012-6;5447501;49.02
2012-6;5447503;49.0
2012-6;5447504;49.0
2012-6;5447505;49.3
2012-6;5447506;49.0
2012-6;5447507;50.57
2012-6;5447508;49.0
2012-6;5447510;51.84
2012-6;5447511;49.87
2012-6;5447513;49.0
2012-6;5447514;50.29
2012-6;5447515;50.99
2012-6;5447516;51.3
2012-6;5447517;49.0
2012-6;5447518;52.57
2012-6;5447519;49.0
2012-6;5447520;49.0
2012-6;5447521;49.88
2012-6;5447522;50.36
2012-6;5447523;49.0
2012-6;5447524;51.59
2012-6;5447525;49.59
2012-6;5447526;49.0
2012-6;5447527;49.0
2012-6;5447528;51.76
2012-6;5447529;49.26
2012-6;5447530;51.12
2012-6;5447531;49.0
2012-6;5447532;50.32
2012-6;5447533;49.0
2012-6;5447534;50.77
2012-6;5447535;49.0
2012-6;5447536;49.0
2012-6;5447537;50.45
2012-6;5447538;50.72
2012-6;5447540;49.0
2012-6;5447541;49.34
2012-6;5447542;50.34
2012-6;5447543;49.39
2012-6;5447544;49.0
2012-6;5447545;51.01
2012-6;5447546;49.0
2012-6;5447547;51.93
2012-6;5447548;51.24
2012-6;5447549;49.29
2012-6;5447550;49.0
2012-6;5447551;49.0
2012-6;5447552;49.0
2012-6;5447553;49.0
2012-6;5447554;49.0
2012-6;5447555;49.0
2012-6;5447556;49.0
2012-6;5447559;49.0
2012-6;5447560;49.57
2012-6;5447561;49.54
2012-6;5447562;49.18
2012-6;5447563;49.0
2012-6;5447564;49.22
2012-6;5447565;49.0
2012-6;5447566;49.0
2012-6;5447567;50.51
2012-6;5447568;49.99
2012-6;5447569;49.0
2012-6;5447570;50.25
2012-6;5447571;49.0
2012-6;5447572;49.27
2012-6;5447573;49.0
2012-6;5447574;49.0
2012-6;5447575;53.79
2012-6;5447576;49.0
2012-6;5447577;52.1
2012-6;5447578;49.0
2012-6;5447579;49.0
2012-6;5447580;49.0
2012-6;5447581;53.64
2012-6;5447582;49.0
2012-6;5447583;49.19
2012-6;5447584;50.97
2012-6;5447586;49.06
2012-6;5447587;50.49
2012-6;5447588;49.0
2012-6;5447589;49.0
2012-6;5447590;49.0
2012-6;5447591;49.11
2012-6;5447592;49.0
2012-6;5447593;50.02
2012-6;5447594;51.79
2012-6;5447595;49.0
2012-6;5447596;49.0
2012-6;5447597;49.0
2012-6;5447598;49.0
2012-6;5447599;50.53
2012-6;5447600;49.0
2012-6;5447601;50.0
2012-6;5447602;49.8
2012-6;5447603;49.0
2012-6;5447604;50.81
2012-6;5447605;49.0
2012-6;5447606;51.44
2012-6;5447607;52.22
2012-6;5447608;49.0
2012-6;5447609;49.7
2012-6;5447610;50.39
2012-6;5447611;49.0
2012-6;5447613;49.44
2012-6;5447614;49.64
2012-6;5447615;50.26
2012-6;5447617;49.0
2012-6;5447618;52.75
2012-6;5447619;53.17
2012-6;5447620;49.0
2012-6;5447621;50.15
2012-6;5447622;49.0
2012-6;5447623;49.0
2012-6;5447624;49.05
2012-6;5447626;51.77
2012-6;5447628;49.0
2012-6;5447629;49.3
2012-6;5447630;49.0
2012-6;5447632;49.0
2012-6;5447633;49.0
2012-6;5447634;49.0
2012-6;5447635;49.0
2012-6;5447636;49.0
2012-6;5447637;49.0
2012-6;5447638;50.75
2012-6;5447639;49.69
2012-6;5447640;49.0
2012-6;5447641;49.1
2012-6;5447642;49.92
2012-6;5447643;49.0
2012-6;5447645;49.0
2012-6;5447646;52.01
2012-6;5447647;50.61
2012-6;5447648;52.51
2012-6;5447649;50.35
2012-6;5447650;49.0
2012-6;5447651;49.0
2012-6;5447652;49.0
2012-6;5447653;49.0
2012-6;5447654;49.0
2012-6;5447655;49.0
2012-6;5447656;49.0
2012-6;5447657;49.0
2012-6;5447658;49.65
2012-6;5447659;50.66
2012-6;5447660;49.33
2012-6;5447661;49.0
2012-6;5447662;49.0
2012-6;5447663;49.0
2012-6;5447664;49.16
2012-6;5447665;49.0
2012-6;5447666;49.0
2012-6;5447667;49.0
2012-6;5447668;49.6
2012-6;5447669;49.0
2012-6;5447670;49.0
2012-6;5447673;50.01
2012-6;5447675;49.0
2012-6;5447676;49.0
2012-6;5447677;49.0
2012-6;5447679;49.0
2012-6;5447680;49.0
2012-6;5447681;49.0
2012-6;5447683;50.13
2012-6;5447684;49.0
2012-6;5447685;52.18
2012-6;5447686;49.0
2012-6;5447687;49.0
2012-6;5447688;49.44
2012-6;5447689;51.96
2012-6;5447691;49.0
2012-6;5447692;49.0
2012-6;5447693;49.0
2012-6;5447694;51.6
2012-6;5447695;49.0
2012-6;5447696;49.0
2012-6;5447697;54.64
2012-6;5447698;49.81
2012-6;5447699;53.03
2012-6;5447700;49.0
2012-6;5447701;50.63
2012-6;5447702;50.84
2012-6;5447703;50.05
2012-6;5447705;51.47
2012-6;5447706;49.0
2012-6;5447707;49.0
2012-6;5447708;52.1
2012-6;5447709;50.68
2012-6;5447710;49.0
2012-6;5447711;51.2
2012-6;5447712;49.34
2012-6;5447713;49.0
2012-6;5447714;49.0
2012-6;5447715;49.83
2012-6;5447716;49.0
2012-6;5447717;49.49
2012-6;5447718;49.0
2012-6;5447719;49.82
2012-6;5447720;49.3
2012-6;5447721;49.65
2012-6;5447722;51.53
2012-6;5447723;49.0
2012-6;5447724;49.0
2012-6;5447725;49.0
2012-6;5447726;49.0
2012-6;5447727;49.28
2012-6;5447728;50.19
2012-6;5447729;49.28
2012-6;5447730;49.0
2012-6;5447731;49.0
2012-6;5447732;49.0
2012-6;5447733;51.59
2012-6;5447734;49.48
2012-6;5447735;49.0
2012-6;5447737;49.0
2012-6;5447738;49.52
2012-6;5447740;49.93
2012-6;5447741;49.84
2012-6;5447742;49.0
2012-6;5447743;53.68
2012-6;5447744;49.0
2012-6;5447745;52.59
2012-6;5447746;49.0
2012-6;5447747;51.16
2012-6;5447748;49.0
2012-6;5447749;49.0
2012-6;5447750;49.0
2012-6;5447751;52.57
2012-6;5447752;49.0
2012-6;5447753;49.37
2012-6;5447754;49.0
2012-6;5447755;51.02
2012-6;5447756;49.0
2012-6;5447757;49.0
2012-6;5447758;49.35
2012-6;5447759;49.0
2012-6;5447760;49.0
2012-6;5447762;49.0
2012-6;5447763;50.06
2012-6;5447764;49.0
2012-6;5447765;51.08
2012-6;5447766;50.03
2012-6;5447767;51.75
2012-6;5447769;54.1
2012-6;5447770;49.0
2012-6;5447771;49.0
2012-6;5447772;49.23
2012-6;5447773;51.7
2012-6;5447774;49.0
2012-6;5447775;49.0
2012-6;5447776;49.0
2012-6;5447777;49.0
2012-6;5447778;49.0
2012-6;5447779;50.59
2012-6;5447780;49.03
2012-6;5447781;49.0
2012-6;5447782;49.0
2012-6;5447783;50.55
2012-6;5447784;49.0
2012-6;5447785;52.1
2012-6;5447786;49.0
2012-6;5447787;49.39
2012-6;5447788;49.11
2012-6;5447789;49.0
2012-6;5447790;49.0
2012-6;5447791;49.0
2012-6;5447792;49.0
2012-6;5447793;49.0
2012-6;5447794;49.0
2012-6;5447795;49.0
2012-6;5447796;51.88
2012-6;5447797;49.16
2012-6;5447798;49.0
2012-6;5447799;49.0
2012-6;5447800;49.43
2012-6;5447801;49.0
2012-6;5447802;49.0
2012-6;5447803;49.0
2012-6;5447804;49.85
2012-6;5447805;51.59
2012-6;5447806;50.61
2012-6;5447807;49.31
2012-6;5447809;49.0
2012-6;5447810;52.7
2012-6;5447811;51.29
2012-6;5447812;52.53
2012-6;5447813;49.0
2012-6;5447814;49.42
2012-6;5447815;51.95
2012-6;5447816;49.0
2012-6;5447817;49.0
2012-6;5447818;49.0
2012-6;5447819;49.0
2012-6;5447820;49.0
2012-6;5447821;50.89
2012-6;5447823;49.0
2012-6;5447824;49.0
2012-6;5447825;49.98
2012-6;5447826;50.12
2012-6;5447828;49.6
2012-6;5447829;49.0
2012-6;5447830;49.0
2012-6;5447831;51.42
2012-6;5447832;49.09
2012-6;5447833;50.85
2012-6;5447834;50.56
2012-6;5447835;49.69
2012-6;5447836;49.0
2012-6;5447837;49.55
2012-6;5447838;49.0
2012-6;5447839;49.0
2012-6;5447840;49.0
2012-6;5447841;49.85
2012-6;5447842;49.47
2012-6;5447843;49.21
2012-6;5447845;49.35
2012-6;5447846;49.0
2012-6;5447847;51.22
2012-6;5447848;49.0
2012-6;5447849;49.0
2012-6;5447850;53.94
2012-6;5447851;49.7
2012-6;5447852;49.0
2012-6;5447853;49.0
2012-6;5447854;50.64
2012-6;5447855;49.0
2012-6;5447857;49.0
2012-6;5447858;50.75
2012-6;5447859;49.71
2012-6;5447860;50.58
2012-6;5447861;51.11
2012-6;5447863;49.0
2012-6;5447864;49.0
2012-6;5447865;49.89
2012-6;5447866;49.03
2012-6;5447867;49.5
2012-6;5447868;49.41
2012-6;5447869;49.0
2012-6;5447870;49.0
2012-6;5447871;49.0
2012-6;5447872;49.0
2012-6;5447873;49.38
2012-6;5447874;49.62
2012-6;5447875;49.65
2012-6;5447876;49.24
2012-6;5447877;50.64
2012-6;5447878;51.35
2012-6;5447879;49.0
2012-6;5447880;49.0
2012-6;5447881;51.29
2012-6;5447882;49.0
2012-6;5447883;49.18
2012-6;5447884;49.0
2012-6;5447885;50.37
2012-6;5447886;50.43
2012-6;5447887;49.0
2012-6;5447888;49.76
2012-6;5447889;49.0
2012-6;5447890;49.0
2012-6;5447891;51.76
2012-6;5447892;49.0
2012-6;5447893;49.0
2012-6;5447895;49.0
2012-6;5447896;49.0
2012-6;5447897;49.0
2012-6;5447898;49.56
2012-6;5447899;49.0
2012-6;5447900;49.0
2012-6;5447901;49.84
2012-6;5447903;49.0
2012-6;5447904;51.1
2012-6;5447905;49.0
2012-6;5447906;51.19
2012-6;5447907;49.3
2012-6;5447908;49.0
2012-6;5447909;50.22
2012-6;5447911;51.62
2012-6;5447912;49.0
2012-6;5447913;49.0
2012-6;5447914;50.96
2012-6;5447915;49.0
2012-6;5447916;49.0
2012-6;5447917;49.0
2012-6;5447918;49.0
2012-6;5447919;49.0
2012-6;5447920;49.94
2012-6;5447921;49.0
2012-6;5447922;49.0
2012-6;5447923;49.0
2012-6;5447924;49.0
2012-6;5447925;49.0
2012-6;5447926;49.0
2012-6;5447928;53.25
2012-6;5447929;50.71
2012-6;5447930;51.34
2012-6;5447931;49.0
2012-6;5447932;49.98
2012-6;5447933;49.0
2012-6;5447934;51.75
2012-6;5447935;49.0
2012-6;5447936;49.0
2012-6;5447937;49.61
2012-6;5447938;49.0
2012-6;5447939;49.81
2012-6;5447940;50.02
2012-6;5447941;49.0
2012-6;5447942;49.0
2012-6;5447943;49.0
2012-6;5447944;51.69
2012-6;5447945;49.2
2012-6;5447946;49.0
2012-6;5447947;50.55
2012-6;5447948;49.0
2012-6;5447949;49.0
2012-6;5447950;49.0
2012-6;5447951;49.0
2012-6;5447952;49.0
2012-6;5447953;49.0
2012-6;5447954;51.97
2012-6;5447955;49.88
2012-6;5447956;49.0
2012-6;5447957;49.5
2012-6;5447958;49.42
2012-6;5447959;49.0
2012-6;5447960;50.01
2012-6;5447961;52.11
2012-6;5447962;49.24
2012-6;5447963;50.84
2012-6;5447964;49.08
2012-6;5447965;53.27
2012-6;5447966;49.0
2012-6;5447967;50.41
2012-6;5447968;50.4
2012-6;5447969;49.0
2012-6;5447970;51.24
2012-6;5447971;50.74
2012-6;5447972;49.0
2012-6;5447973;50.44
2012-6;5447974;49.0
2012-6;5447975;52.78
2012-6;5447976;50.02
2012-6;5447977;49.0
2012-6;5447978;49.0
2012-6;5447979;49.0
2012-6;5447980;50.37
2012-6;5447981;49.99
2012-6;5447982;49.0
2012-6;5447983;50.49
2012-6;5447984;49.0
2012-6;5447985;49.0
2012-6;5447987;51.18
2012-6;5447988;50.94
2012-6;5447989;49.35
2012-6;5447990;49.0
2012-6;5447991;50.17
2012-6;5447992;49.0
2012-6;5447993;49.0
2012-6;5447994;49.6
2012-6;5447995;52.25
2012-6;5447996;49.0
2012-6;5447997;49.02
2012-6;5447998;49.0
2012-6;5447999;49.0
2012-6;5448000;49.11
2012-6;5448001;49.0
2012-6;5448002;49.0
2012-6;5448003;50.6
2012-6;5448004;50.02
2012-6;5448005;49.0
2012-6;5448006;49.0
2012-6;5448007;49.0
2012-6;5448008;49.0
2012-6;5448009;49.0
2012-6;5448010;51.48
2012-6;5448011;49.0
2012-6;5448012;50.53
2012-6;5448013;49.0
2012-6;5448014;49.0
2012-6;5448015;49.48
2012-6;5448016;49.0
2012-6;5448017;52.69
2012-6;5448018;53.07
2012-6;5448019;50.44
2012-6;5448020;51.72
2012-6;5448021;49.0
2012-6;5448022;49.0
2012-6;5448023;49.37
2012-6;5448024;51.98
2012-6;5448025;49.0
2012-6;5448026;49.0
2012-6;5448027;49.54
2012-6;5448028;49.0
2012-6;5448029;49.0
2012-6;5448030;49.0
2012-6;5448031;50.35
2012-6;5448032;49.96
2012-6;5448033;49.0
2012-6;5448034;49.0
2012-6;5448035;49.0
2012-6;5448036;50.12
2012-6;5448038;53.25
2012-6;5448039;52.11
2012-6;5448040;49.0
2012-6;5448041;49.0
2012-6;5448042;49.0
2012-6;5448043;49.87
2012-6;5448044;49.0
2012-6;5448045;51.06
2012-6;5448046;49.0
2012-6;5448047;49.0
2012-6;5448048;49.0
2012-6;5448049;49.0
2012-6;5448050;49.0
2012-6;5448051;49.0
2012-6;5448052;49.57
2012-6;5448053;49.0
2012-6;5448054;49.03
2012-6;5448055;49.0
2012-6;5448056;49.0
2012-6;5448057;49.0
2012-6;5448058;53.35
2012-6;5448059;49.58
2012-6;5448060;50.81
2012-6;5448063;49.0
2012-6;5448064;49.0
2012-6;5448065;49.0
2012-6;5448066;49.0
2012-6;5448067;51.26
2012-6;5448068;49.0
2012-6;5448069;49.0
2012-6;5448070;51.17
2012-6;5448071;49.0
2012-6;5448072;49.0
2012-6;5448073;49.3
2012-6;5448074;49.0
2012-6;5448075;50.34
2012-6;5448076;49.0
2012-6;5448077;50.76
2012-6;5448078;49.69
2012-6;5448079;49.0
2012-6;5448080;49.0
2012-6;5448081;50.29
2012-6;5448082;49.0
2012-6;5448083;50.09
2012-6;5448084;49.97
2012-6;5448085;49.17
2012-6;5448086;49.0
2012-6;5448087;49.71
2012-6;5448088;50.19
2012-6;5448089;49.32
2012-6;5448090;49.0
2012-6;5448091;49.0
2012-6;5448092;49.18
2012-6;5448093;49.76
2012-6;5448094;51.97
2012-6;5448095;50.61
2012-6;5448096;49.0
2012-6;5448097;49.0
2012-6;5448099;54.09
2012-6;5448100;52.41
2012-6;5448101;49.0
2012-6;5448102;49.0
2012-6;5448103;49.0
2012-6;5448104;49.0
2012-6;5448105;50.23
2012-6;5448106;49.0
2012-6;5448107;50.34
2012-6;5448108;49.0
2012-6;5448109;49.0
2012-6;5448110;49.32
2012-6;5448112;49.0
2012-6;5448113;49.0
2012-6;5448114;49.0
2012-6;5448115;49.11
2012-6;5448116;50.31
2012-6;5448117;49.0
2012-6;5448118;49.38
2012-6;5448119;49.11
2012-6;5448120;49.0
2012-6;5448121;49.0
2012-6;5448122;49.0
2012-6;5448123;51.02
2012-6;5448124;52.32
2012-6;5448125;49.0
2012-6;5448126;49.67
2012-6;5448127;51.06
2012-6;5448128;49.0
2012-6;5448129;49.0
2012-6;5448130;50.0
2012-6;5448131;49.0
2012-6;5448132;50.24
2012-6;5448133;50.09
2012-6;5448134;52.38
2012-6;5448135;51.85
2012-6;5448136;49.35
2012-6;5448137;50.03
2012-6;5448138;49.78
2012-6;5448139;49.73
2012-6;5448140;50.12
2012-6;5448141;50.32
2012-6;5448142;49.79
2012-6;5448143;49.0
2012-6;5448144;49.79
2012-6;5448145;49.0
2012-6;5448146;50.48
2012-6;5448147;49.0
2012-6;5448148;49.0
2012-6;5448149;49.0
2012-6;5448150;49.36
2012-6;5448151;52.86
2012-6;5448152;51.11
2012-6;5448153;54.08
2012-6;5448154;52.59
2012-6;5448155;51.53
2012-6;5448156;49.0
2012-6;5448157;51.93
2012-6;5448158;49.07
2012-6;5448159;49.56
2012-6;5448160;52.71
2012-6;5448161;49.28
2012-6;5448162;49.0
2012-6;5448163;49.52
2012-6;5448164;49.0
2012-6;5448165;49.0
2012-6;5448166;54.94
2012-6;5448167;49.0
2012-6;5448168;49.0
2012-6;5448169;50.07
2012-6;5448170;49.71
2012-6;5448172;49.81
2012-6;5448173;52.68
2012-6;5448174;49.46
2012-6;5448175;49.1
2012-6;5448176;50.76
2012-6;5448177;49.0
2012-6;5448178;53.74
2012-6;5448179;49.0
2012-6;5448180;54.26
2012-6;5448181;50.87
2012-6;5448182;49.44
2012-6;5448183;51.07
2012-6;5448184;53.22
2012-6;5448185;49.89
2012-6;5448186;49.47
2012-6;5448188;49.0
2012-6;5448189;49.24
2012-6;5448190;50.11
2012-6;5448191;50.85
2012-6;5448192;50.91
2012-6;5448193;50.78
2012-6;5448194;50.98
2012-6;5448195;49.0
2012-6;5448196;51.29
2012-6;5448197;49.98
2012-6;5448198;51.07
2012-6;5448200;49.0
2012-6;5448201;49.0
2012-6;5448202;51.31
2012-6;5448203;49.0
2012-6;5448204;49.0
2012-6;5448205;50.96
2012-6;5448207;49.0
2012-6;5448208;50.2
2012-6;5448209;49.0
2012-6;5448211;53.37
2012-6;5448212;49.0
2012-6;5448213;49.0
2012-6;5448214;49.0
2012-6;5448215;49.0
2012-6;5448216;49.0
2012-6;5448217;49.75
2012-6;5448218;49.0
2012-6;5448220;49.33
2012-6;5448221;52.2
2012-6;5448222;50.74
2012-6;5448223;49.0
2012-6;5448224;49.0
2012-6;5448225;49.0
2012-6;5448226;50.25
2012-6;5448227;52.53
2012-6;5448228;49.0
2012-6;5448229;49.0
2012-6;5448230;49.0
2012-6;5448231;49.0
2012-6;5448232;50.84
2012-6;5448233;51.13
2012-6;5448234;49.0
2012-6;5448235;49.0
2012-6;5448236;51.62
2012-6;5448237;49.0
2012-6;5448239;49.0
2012-6;5448240;49.0
2012-6;5448241;49.0
2012-6;5448242;49.9
2012-6;5448243;49.0
2012-6;5448244;49.0
2012-6;5448245;49.79
2012-6;5448246;50.07
2012-6;5448247;54.37
2012-6;5448248;49.24
2012-6;5448249;49.2
2012-6;5448250;49.0
2012-6;5448252;49.0
2012-6;5448253;50.15
2012-6;5448254;50.5
2012-6;5448255;49.0
2012-6;5448256;49.0
2012-6;5448257;51.26
2012-6;5448258;49.87
2012-6;5448259;49.79
2012-6;5448260;50.57
2012-6;5448261;49.17
2012-6;5448262;49.0
2012-6;5448263;49.0
2012-6;5448264;50.78
2012-6;5448265;51.62
2012-6;5448266;49.0
2012-6;5448267;49.0
2012-6;5448268;50.42
2012-6;5448269;49.11
2012-6;5448270;50.49
2012-6;5448271;49.0
2012-6;5448272;49.0
2012-6;5448273;50.23
